# omp v18.1.8 596f2da7101178214aa27a753529d15e6b7ad91d
path	bytes	lines	role	surface
packages/coding-agent/src/session/session-maintenance.ts	179784	4199	src	CA-SESSION-JOURNAL
packages/coding-agent/src/session/session-manager.ts	112574	3154	src	CA-SESSION-JOURNAL
packages/coding-agent/src/session/session-memory.ts	8440	228	src	CA-SESSION-EXTRAS
packages/coding-agent/src/session/session-metadata.ts	2876	53	src	CA-SESSION-JOURNAL
packages/coding-agent/src/session/session-migrations.ts	2391	78	src	CA-SESSION-JOURNAL
packages/coding-agent/src/session/session-paths.ts	10713	281	src	CA-SESSION-JOURNAL
packages/coding-agent/src/session/session-persistence.ts	13568	321	src	CA-SESSION-JOURNAL
packages/coding-agent/src/session/session-pins.ts	1960	44	src	CA-SESSION-JOURNAL
packages/coding-agent/src/session/session-provider-boundary.ts	12777	315	src	CA-AGENT-SESSION
packages/coding-agent/src/session/session-stats.ts	15239	414	src	CA-SESSION-EXTRAS
packages/coding-agent/src/session/session-storage.ts	24120	787	src	CA-SESSION-JOURNAL
packages/coding-agent/src/session/session-title-slot.ts	4893	141	src	CA-SESSION-EXTRAS
packages/coding-agent/src/session/session-tools.ts	85830	1963	src	CA-AGENT-SESSION
packages/coding-agent/src/session/session-workspace.ts	2306	53	src	CA-SESSION-EXTRAS
packages/coding-agent/src/session/session-worktree.ts	3625	79	src	CA-SESSION-EXTRAS
packages/coding-agent/src/session/settings-stream-fn.ts	4917	91	src	CA-AGENT-SESSION
packages/coding-agent/src/session/shake-types.ts	1964	51	src	CA-COMPACTION-HOST
packages/coding-agent/src/session/skill-title-input.ts	1342	32	src	CA-SESSION-EXTRAS
packages/coding-agent/src/session/snapcompact-inline.ts	20968	575	src	CA-COMPACTION-HOST
packages/coding-agent/src/session/snapcompact-savings-journal.ts	3958	113	src	CA-COMPACTION-HOST
packages/coding-agent/src/session/speculation-lead.ts	1188	24	src	CA-SESSION-EXTRAS
packages/coding-agent/src/session/sql-session-storage.ts	14587	374	src	CA-SESSION-BACKENDS
packages/coding-agent/src/session/stream-guards.ts	11777	302	src	CA-TURN-RECOVERY
packages/coding-agent/src/session/streaming-output.ts	53116	1503	src	CA-TURN-RECOVERY
packages/coding-agent/src/session/title-index.ts	3892	112	src	CA-SESSION-JOURNAL
packages/coding-agent/src/session/todo-tracker.ts	15409	399	src	CA-SESSION-EXTRAS
packages/coding-agent/src/session/tool-call-loop-redirect.ts	1502	38	src	CA-QUEUE
packages/coding-agent/src/session/tool-choice-queue.ts	12114	305	src	CA-QUEUE
packages/coding-agent/src/session/ttsr-coordinator.ts	18975	498	src	CA-SESSION-EXTRAS
packages/coding-agent/src/session/turn-persistence.ts	6509	142	src	CA-TURN-RECOVERY
packages/coding-agent/src/session/turn-recovery.ts	113894	2720	src	CA-TURN-RECOVERY
packages/coding-agent/src/session/unexpected-stop-classifier.ts	5977	155	src	CA-TURN-RECOVERY
packages/coding-agent/src/session/yield-queue.ts	9508	288	src	CA-QUEUE
packages/coding-agent/src/sharpshooter/backend.ts	9220	242	src	CA-PLANNING
packages/coding-agent/src/sharpshooter/consolidate.ts	11319	327	src	CA-PLANNING
packages/coding-agent/src/sharpshooter/extract.ts	11414	311	src	CA-PLANNING
packages/coding-agent/src/sharpshooter/index.ts	189	7	src	CA-PLANNING
packages/coding-agent/src/sharpshooter/paths.ts	2855	68	src	CA-PLANNING
packages/coding-agent/src/sharpshooter/queue.ts	4700	123	src	CA-PLANNING
packages/coding-agent/src/sharpshooter/scheduler.ts	2168	69	src	CA-PLANNING
packages/coding-agent/src/sharpshooter/types.ts	3111	84	src	CA-PLANNING
packages/coding-agent/src/slash-commands/acp-builtins.ts	3085	70	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/available-commands.ts	3932	108	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/builtin-collaboration.ts	20942	571	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/builtin-completions.ts	10800	291	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/builtin-control.ts	2667	82	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/builtin-lifecycle.ts	30547	815	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/builtin-marketplace.ts	22356	570	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/builtin-modes.ts	26279	672	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/builtin-registry.ts	7029	175	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/builtin-session.ts	22975	627	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/active-oauth-account.ts	4127	80	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/collab-qrcode.ts	3296	73	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/context-report.ts	2919	66	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/format.ts	1922	54	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/logout.ts	3986	108	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/marketplace-manager.ts	1086	25	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/mcp.ts	20081	533	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/parse.ts	3337	93	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/reset-usage.ts	2675	68	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/security.ts	17422	451	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/session-pin.ts	1542	44	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/ssh.ts	7188	196	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/stats-dashboard.ts	3040	100	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/todo.ts	10754	290	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/helpers/usage-report.ts	8475	191	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/marketplace-install-parser.ts	3192	99	src	CA-EXT-SLASH
packages/coding-agent/src/slash-commands/types.ts	7623	168	src	CA-EXT-SLASH
packages/coding-agent/src/ssh/config-writer.ts	4619	183	src	CA-SSH
packages/coding-agent/src/ssh/connection-manager.ts	29902	832	src	CA-SSH
packages/coding-agent/src/ssh/file-transfer.ts	10068	214	src	CA-SSH
packages/coding-agent/src/ssh/sshfs-mount.ts	4492	163	src	CA-SSH
packages/coding-agent/src/ssh/utils.ts	2166	51	src	CA-SSH
packages/coding-agent/src/startup-splash.ts	790	19	src	CA-TUI-MODE
packages/coding-agent/src/stats/activity-client.ts	3563	105	src	CA-TELEMETRY
packages/coding-agent/src/stats/activity-protocol.ts	1423	31	src	CA-TELEMETRY
packages/coding-agent/src/stats/activity-worker.ts	1574	43	src	CA-TELEMETRY
packages/coding-agent/src/stt/asr-client.ts	13623	401	src	CA-SPEECH
packages/coding-agent/src/stt/asr-protocol.ts	2830	65	src	CA-SPEECH
packages/coding-agent/src/stt/asr-worker.ts	20014	603	src	CA-SPEECH
packages/coding-agent/src/stt/downloader.ts	5409	142	src	CA-SPEECH
packages/coding-agent/src/stt/endpointer.ts	8964	259	src	CA-SPEECH
packages/coding-agent/src/stt/index.ts	186	6	src	CA-SPEECH
packages/coding-agent/src/stt/models.ts	5539	150	src	CA-SPEECH
packages/coding-agent/src/stt/sherpa-runtime.ts	2201	71	src	CA-SPEECH
packages/coding-agent/src/stt/stt-controller.ts	10798	320	src	CA-SPEECH
packages/coding-agent/src/stt/submit-trigger.ts	2561	74	src	CA-SPEECH
packages/coding-agent/src/subprocess/worker-client.ts	21053	539	src	CA-MISC-RUNTIME
packages/coding-agent/src/subprocess/worker-runtime.ts	19209	494	src	CA-MISC-RUNTIME
packages/coding-agent/src/system-prompt.ts	41347	1044	src	CA-SYSPROMPT
packages/coding-agent/src/task/agents.ts	4917	169	src	CA-SUBAGENT
packages/coding-agent/src/task/commands.ts	3877	132	src	CA-SUBAGENT
packages/coding-agent/src/task/discovery.ts	5857	148	src	CA-SUBAGENT
packages/coding-agent/src/task/error-attribution.ts	1736	39	src	CA-SUBAGENT
packages/coding-agent/src/task/eval-tools.ts	7069	187	src	CA-SUBAGENT
packages/coding-agent/src/task/executor.ts	146221	3812	src	CA-SUBAGENT
packages/coding-agent/src/task/index.ts	60926	1553	src	CA-SUBAGENT
packages/coding-agent/src/task/isolation-ownership.ts	4540	106	src	CA-SUBAGENT
packages/coding-agent/src/task/isolation-runner.ts	20654	504	src	CA-SUBAGENT
packages/coding-agent/src/task/label.ts	1905	53	src	CA-SUBAGENT
packages/coding-agent/src/task/name-generator.ts	19817	1577	src	CA-SUBAGENT
packages/coding-agent/src/task/omp-command.ts	684	26	src	CA-SUBAGENT
packages/coding-agent/src/task/output-manager.ts	4137	115	src	CA-SUBAGENT
packages/coding-agent/src/task/parallel.ts	7908	220	src	CA-SUBAGENT
packages/coding-agent/src/task/persisted-revive.ts	10775	227	src	CA-SUBAGENT
packages/coding-agent/src/task/prewalk.ts	364	6	src	CA-SUBAGENT
packages/coding-agent/src/task/prompt-policy.ts	800	13	src	CA-SUBAGENT
packages/coding-agent/src/task/provider-concurrency.ts	4007	100	src	CA-SUBAGENT
packages/coding-agent/src/task/read-only-policy.ts	918	30	src	CA-SUBAGENT
packages/coding-agent/src/task/render.ts	66016	1830	src	CA-SUBAGENT
packages/coding-agent/src/task/renderer.ts	410	14	src	CA-SUBAGENT
packages/coding-agent/src/task/repair-args.ts	4898	118	src	CA-SUBAGENT
packages/coding-agent/src/task/result-summary.ts	3242	77	src	CA-SUBAGENT
packages/coding-agent/src/task/spawn-policy.ts	2274	72	src	CA-SUBAGENT
packages/coding-agent/src/task/structured-subagent.ts	28905	721	src	CA-SUBAGENT
packages/coding-agent/src/task/subprocess-tool-registry.ts	2553	88	src	CA-SUBAGENT
packages/coding-agent/src/task/types.ts	21240	576	src	CA-SUBAGENT
packages/coding-agent/src/task/workpool-yield.ts	495	15	src	CA-SUBAGENT
packages/coding-agent/src/task/workpool.ts	20331	627	src	CA-SUBAGENT
packages/coding-agent/src/task/worktree.ts	39447	1026	src	CA-SUBAGENT
packages/coding-agent/src/task/yield-assembly.ts	7563	198	src	CA-SUBAGENT
packages/coding-agent/src/telemetry-export-otlp.ts	15517	421	src	CA-TELEMETRY
packages/coding-agent/src/telemetry-export.ts	5188	138	src	CA-TELEMETRY
packages/coding-agent/src/thinking.ts	16209	377	src	CA-MISC-RUNTIME
packages/coding-agent/src/tiny/completion-prompt.ts	1144	33	src	CA-TINY
packages/coding-agent/src/tiny/device.ts	5026	128	src	CA-TINY
packages/coding-agent/src/tiny/dtype.ts	3806	101	src	CA-TINY
packages/coding-agent/src/tiny/jsonl-socket.ts	1564	49	src	CA-TINY
packages/coding-agent/src/tiny/message-preproc.ts	6971	155	src	CA-TINY
packages/coding-agent/src/tiny/mlx-runtime.ts	4485	97	src	CA-TINY
packages/coding-agent/src/tiny/mlx-server.py	12505	341	src	CA-TINY
packages/coding-agent/src/tiny/models.ts	10242	260	src	CA-TINY
packages/coding-agent/src/tiny/text.ts	9916	294	src	CA-TINY
packages/coding-agent/src/tiny/title-client.ts	30633	853	src	CA-TINY
packages/coding-agent/src/tiny/title-protocol.ts	4411	117	src	CA-TINY
packages/coding-agent/src/tiny/worker-server.ts	5818	184	src	CA-TINY
packages/coding-agent/src/tiny/worker.ts	10030	280	src	CA-TINY
packages/coding-agent/src/tools/acp-bridge.ts	5960	125	src	CA-TOOL-MISC
packages/coding-agent/src/tools/approval.ts	9226	288	src	CA-TOOL-FRAMEWORK
packages/coding-agent/src/tools/ask.ts	51419	1467	src	CA-TOOL-INTERACT
packages/coding-agent/src/tools/ast-edit.ts	29009	720	src	CA-TOOL-EDIT
packages/coding-agent/src/tools/ast-grep.ts	20509	533	src	CA-TOOL-SEARCH
packages/coding-agent/src/tools/auto-generated-guard.ts	954	21	src	CA-TOOL-WRITE
packages/coding-agent/src/tools/bash-interactive.ts	15003	436	src	CA-TOOL-BASH
packages/coding-agent/src/tools/bash-interceptor.ts	4745	148	src	CA-TOOL-BASH
packages/coding-agent/src/tools/bash-pty-selection.ts	522	14	src	CA-TOOL-BASH
packages/coding-agent/src/tools/bash-skill-urls.ts	12928	381	src	CA-TOOL-BASH
packages/coding-agent/src/tools/bash-worktree-rewrite.ts	2875	88	src	CA-TOOL-BASH
packages/coding-agent/src/tools/bash.ts	68365	1780	src	CA-TOOL-BASH
packages/coding-agent/src/tools/browser.ts	18158	490	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/aria/aria-snapshot.bundle.txt	40853	7	other	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/aria/aria-snapshot.ts	6405	131	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/attach.ts	10902	308	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/cmux/cmux-tab.ts	52636	1531	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/cmux/rpc.ts	6084	200	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/cmux/socket-client.ts	13599	446	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/launch.ts	39621	1027	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/orphan-registry.ts	10405	287	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/readable.ts	3451	112	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/registry.ts	16602	454	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/relay/bridge.ts	41111	1171	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/relay/daemon.ts	4932	113	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/relay/extension-assets/LICENSE.txt	1144	23	other	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/relay/extension-assets/THIRD-PARTY-NOTICES.txt	1077086	22909	other	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/relay/extension-assets/background.js.txt	8247	250	other	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/relay/extension-assets/manifest.json.txt	414	14	other	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/relay/extension-assets/options.html.txt	1204	53	other	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/relay/extension-assets/options.js.txt	810	23	other	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/relay/kind.ts	1522	41	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/relay/protocol.ts	2187	54	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/relay/server.ts	5764	158	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/render.ts	8101	229	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/run-output.ts	2651	76	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/shared-daemon.ts	5548	135	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/tab-protocol.ts	4353	142	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/tab-supervisor.ts	48298	1276	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/tab-worker-entry.ts	1154	29	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/browser/tab-worker.ts	81863	2212	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/builtin-names.ts	1739	70	src	CA-TOOL-FRAMEWORK
packages/coding-agent/src/tools/checkpoint.ts	4431	131	src	CA-TOOL-INTERACT
packages/coding-agent/src/tools/computer-renderer.ts	5596	147	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/computer.ts	8633	222	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/computer/exposure.ts	516	14	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/computer/protocol.ts	2351	69	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/computer/supervisor.ts	13907	409	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/computer/worker-entry.ts	1453	39	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/computer/worker.ts	26681	753	src	CA-TOOL-BROWSER
packages/coding-agent/src/tools/conflict-detect.ts	31852	815	src	CA-TOOL-WRITE
packages/coding-agent/src/tools/context.ts	1669	49	src	CA-TOOL-FRAMEWORK
packages/coding-agent/src/tools/debug.ts	41106	1121	src	CA-TOOL-MISC
packages/coding-agent/src/tools/default-renderer.ts	5060	154	src	CA-TOOL-FRAMEWORK
packages/coding-agent/src/tools/essential-tools.ts	1847	46	src	CA-TOOL-FRAMEWORK
packages/coding-agent/src/tools/eval-backends.ts	821	27	src	CA-TOOL-EVAL
packages/coding-agent/src/tools/eval-format/code-mode-declarations.ts	2176	60	src	CA-TOOL-EVAL
packages/coding-agent/src/tools/eval-format/index.ts	552	16	src	CA-TOOL-EVAL
packages/coding-agent/src/tools/eval-format/javascript.ts	26977	952	src	CA-TOOL-EVAL
packages/coding-agent/src/tools/eval-format/python.ts	13749	544	src	CA-TOOL-EVAL
packages/coding-agent/src/tools/eval-render.ts	27539	807	src	CA-TOOL-EVAL
packages/coding-agent/src/tools/eval.ts	34201	928	src	CA-TOOL-EVAL
packages/coding-agent/src/tools/fetch.ts	60595	1921	src	CA-TOOL-FETCH
packages/coding-agent/src/tools/file-recorder.ts	1043	35	src	CA-TOOL-WRITE
packages/coding-agent/src/tools/file-write-fallback.ts	24211	467	src	CA-TOOL-WRITE
packages/coding-agent/src/tools/fs-cache-invalidation.ts	823	28	src	CA-TOOL-WRITE
packages/coding-agent/src/tools/gh-cache-invalidation.ts	5976	176	src	CA-TOOL-GH
packages/coding-agent/src/tools/gh-common.ts	12449	358	src	CA-TOOL-GH
packages/coding-agent/src/tools/gh-format.ts	336	12	src	CA-TOOL-GH
packages/coding-agent/src/tools/gh-pr-checkout.ts	24937	731	src	CA-TOOL-GH
packages/coding-agent/src/tools/gh-pr-diff.ts	15221	475	src	CA-TOOL-GH
packages/coding-agent/src/tools/gh-renderer.ts	14722	484	src	CA-TOOL-GH
packages/coding-agent/src/tools/gh-run-watch.ts	31229	1029	src	CA-TOOL-GH
packages/coding-agent/src/tools/gh-search.ts	18442	522	src	CA-TOOL-GH
packages/coding-agent/src/tools/gh-types.ts	7930	379	src	CA-TOOL-GH
packages/coding-agent/src/tools/gh-view.ts	19186	616	src	CA-TOOL-GH
packages/coding-agent/src/tools/gh.ts	10960	350	src	CA-TOOL-GH
packages/coding-agent/src/tools/github-cache.ts	22100	672	src	CA-TOOL-GH
packages/coding-agent/src/tools/glob.ts	28889	755	src	CA-TOOL-SEARCH
packages/coding-agent/src/tools/grep.ts	75110	1941	src	CA-TOOL-SEARCH
packages/coding-agent/src/tools/grouped-file-output.ts	7585	210	src	CA-TOOL-SEARCH
packages/coding-agent/src/tools/hashline-format.ts	1120	40	src	CA-TOOL-EDIT
packages/coding-agent/src/tools/hub/index.ts	24575	630	src	CA-TOOL-MISC
packages/coding-agent/src/tools/hub/jobs.ts	29403	762	src	CA-TOOL-MISC
packages/coding-agent/src/tools/hub/launch.ts	24915	692	src	CA-TOOL-MISC
packages/coding-agent/src/tools/hub/messaging.ts	31935	857	src	CA-TOOL-MISC
packages/coding-agent/src/tools/hub/types.ts	4532	149	src	CA-TOOL-MISC
packages/coding-agent/src/tools/image-gen.ts	57668	1791	src	CA-TOOL-MEDIA
packages/coding-agent/src/tools/image-providers.ts	1918	52	src	CA-TOOL-MEDIA
packages/coding-agent/src/tools/index.ts	38093	794	src	CA-TOOL-FRAMEWORK
packages/coding-agent/src/tools/inspect-image-renderer.ts	4673	133	src	CA-TOOL-MEDIA
packages/coding-agent/src/tools/inspect-image.ts	12046	341	src	CA-TOOL-MEDIA
packages/coding-agent/src/tools/json-tree.ts	8385	260	src	CA-TOOL-FRAMEWORK
packages/coding-agent/src/tools/jtd-to-json-schema.ts	8491	321	src	CA-TOOL-FRAMEWORK
packages/coding-agent/src/tools/jtd-to-typescript.ts	3359	136	src	CA-TOOL-FRAMEWORK
packages/coding-agent/src/tools/jtd-utils.ts	2365	102	src	CA-TOOL-FRAMEWORK
packages/coding-agent/src/tools/learn.ts	5874	141	src	CA-TOOL-MEMORY
packages/coding-agent/src/tools/list-limit.ts	1368	40	src	CA-TOOL-FRAMEWORK
packages/coding-agent/src/tools/manage-skill.ts	4309	102	src	CA-TOOL-MISC
packages/coding-agent/src/tools/match-line-format.ts	700	20	src	CA-TOOL-SEARCH
packages/coding-agent/src/tools/memory-edit.ts	2581	61	src	CA-TOOL-MEMORY
packages/coding-agent/src/tools/memory-recall.ts	3597	102	src	CA-TOOL-MEMORY
packages/coding-agent/src/tools/memory-reflect.ts	3277	88	src	CA-TOOL-MEMORY
packages/coding-agent/src/tools/memory-render.ts	7621	211	src	CA-TOOL-MEMORY
packages/coding-agent/src/tools/memory-retain.ts	2943	89	src	CA-TOOL-MEMORY
